target,horizon,feature,abs_corr,mutual_info,lasso_selection_frequency,rank_score
S&P 500,1,REALLN,0.046644063164411505,0.016430925056685197,0.0,0.5765027322404372
S&P 500,1,VIXCLSx,0.026664740176787365,0.06778017292129768,0.0,0.5737704918032787
S&P 500,1,DPCERA3M086SBEA,0.05142069713388095,0.013226845518739871,0.0,0.5710382513661202
S&P 500,1,T5YFFM,0.059721614618202794,0.0036893221337201965,0.0,0.5710382513661202
S&P 500,1,PPICMM,0.036268450154238435,0.0,0.5897435897435898,0.5683060109289618
S&P 500,1,INVEST,0.056116771158372984,0.004864739527218109,0.0,0.5655737704918034
S&P 500,1,MANEMP,0.03980552188285769,0.016510952518502098,0.0,0.5601092896174863
S&P 500,1,HOUSTMW,0.032697162182319106,0.021842834024080382,0.0,0.5546448087431695
S&P 500,1,NDMANEMP,0.02857119876015766,0.027882906000397778,0.0,0.5519125683060109
S&P 500,1,AAA,0.17105774691907846,0.0,0.0,0.5355191256830601
S&P 500,1,PAYEMS,0.037159902741139464,0.013377153864760682,0.0,0.5327868852459017
S&P 500,1,RETAILx,0.04197171242439356,0.01069066681971087,0.0,0.5300546448087432
S&P 500,1,HOUSTW,0.0215147012229499,0.04570232648899575,0.0,0.5300546448087432
S&P 500,1,TB3MS,0.1628995140332937,0.0,0.0,0.5300546448087432
S&P 500,1,BAA,0.16233056358202913,0.0,0.0,0.5273224043715848
S&P 500,1,WPSFD49207,0.034868392792450784,0.0136260614620074,0.0,0.5273224043715846
S&P 500,1,UEMP27OV,0.024876759619141944,0.03638126348391468,0.0,0.5245901639344263
S&P 500,1,EXSZUSx,0.041969860552442846,0.009682666604583279,0.0,0.5245901639344263
S&P 500,1,SRVPRD,0.0375782323255913,0.011350519251381197,0.0,0.5191256830601093
S&P 500,1,EXJPUSx,0.01285036952158065,0.059649335655699076,0.0,0.5136612021857924
S&P 500,1,WPSFD49502,0.02836608856233119,0.018409419917412073,0.0,0.5109289617486339
S&P 500,1,CUMFNS,0.014796531773993666,0.039821245870725,0.0,0.5081967213114754
S&P 500,1,TB6SMFFM,0.08498236719749798,0.0,0.0,0.5081967213114754
S&P 500,1,CUSR0000SA0L5,0.04729918035967031,0.0006127096532559939,0.0,0.5081967213114754
S&P 500,1,UEMP15OV,0.04675883223946727,0.00029596373596696424,0.0,0.5027322404371585
S&P 500,1,IPNCONGD,0.07671321132463083,0.0,0.0,0.5
S&P 500,1,BOGMBASE,0.031473876716884445,0.011794114443092418,0.0,0.5
S&P 500,1,AWHMAN,0.01390187615859255,0.038467286578823146,0.0,0.4945355191256831
S&P 500,1,IPMANSICS,0.012024040563525027,0.039608548218662776,0.0,0.4890710382513661
S&P 500,1,CPIAUCSL,0.06860734707916415,0.0,0.0,0.4808743169398908
S&P 500,1,COMPAPFFx,0.02346325117650705,0.0,0.20512820512820512,0.4781420765027322
S&P 500,1,CUSR0000SA0L2,0.06487238925168745,0.0,0.0,0.4754098360655738
S&P 500,1,CMRMTSPLx,0.06134053095758442,0.0,0.0,0.4726775956284153
S&P 500,1,USGOOD,0.026408328493914227,0.013552413302357458,0.0,0.46994535519125685
S&P 500,1,AMDMNOx,0.003996866448720561,0.051212215866020205,0.0,0.4672131147540984
S&P 500,1,USGOVT,0.05783679045902325,0.0,0.0,0.459016393442623
S&P 500,1,AMDMUOx,0.05635214015190374,0.0,0.0,0.4562841530054645
S&P 500,1,IPDMAT,0.015725349645203248,0.013983130683910439,0.0,0.4426229508196721
S&P 500,1,M2SL,0.010117212737794859,0.019888900803546328,0.0,0.43989071038251365
S&P 500,1,CPITRNSL,0.053514571946206256,0.0,0.0,0.43989071038251365
S&P 500,1,IPBUSEQ,0.02706549173016431,0.0036005682289297347,0.0,0.43715846994535523
S&P 500,1,CONSPI,0.024905713186747568,0.007938029441488137,0.0,0.43169398907103823
S&P 500,1,DDURRG3M086SBEA,0.05032729818754998,0.0,0.0,0.42896174863387976
S&P 500,1,CES0600000007,0.0027316731880629966,0.026751613293165555,0.0,0.41803278688524587
S&P 500,1,HOUSTNE,0.04646312353215782,0.0,0.0,0.41530054644808745
S&P 500,1,CPIMEDSL,0.007814643450453863,0.017818245255163845,0.0,0.4098360655737705
S&P 500,1,IPCONGD,0.04246467265606488,0.0,0.0,0.4071038251366121
S&P 500,1,M1SL,0.015031473690598542,0.008616442702607419,0.0,0.40437158469945356
S&P 500,1,DMANEMP,0.041715211890035464,0.0,0.0,0.3989071038251366
S&P 500,1,USTPU,0.03793188183744274,0.0,0.0,0.39344262295081966
S&P 500,1,UEMP15T26,0.03682783939302673,0.0,0.0,0.3852459016393443
S&P 500,1,ISRATIOx,0.03551299196074028,0.0,0.0,0.37978142076502736
S&P 500,1,EXUSUKx,0.03368585755488821,0.0,0.0,0.3743169398907104
S&P 500,1,UEMPLT5,0.03216742627948788,0.0,0.0,0.36885245901639346
S&P 500,1,BUSLOANS,0.031585616930682424,0.0,0.0,0.366120218579235
S&P 500,1,USTRADE,0.031302900365215304,0.0,0.0,0.36065573770491804
S&P 500,1,DTCTHFNM,0.030928649203710617,0.0,0.0,0.35792349726775957
S&P 500,1,CUSR0000SAS,0.03063469968905541,0.0,0.0,0.3551912568306011
S&P 500,1,UEMPMEAN,0.03038734539302365,0.0,0.0,0.3524590163934427
S&P 500,1,USCONS,0.00997887819476113,0.0016031423145999035,0.0,0.34972677595628415
S&P 500,1,NONREVSL,0.028454883763692915,0.0,0.0,0.3469945355191257
S&P 500,1,OILPRICEx,0.008372086009821764,0.0034117297830045246,0.0,0.3469945355191257
S&P 500,1,PERMITNE,0.0284157132370452,0.0,0.0,0.3442622950819672
S&P 500,1,USFIRE,0.028384985968532603,0.0,0.0,0.3415300546448088
S&P 500,1,DTCOLNVHFNM,0.028304976344765736,0.0,0.0,0.3360655737704918
S&P 500,1,UEMP5TO14,0.028221637185715936,0.0,0.0,0.3333333333333333
S&P 500,1,CES2000000008,0.0037287377552637346,0.0023824869407942373,0.0,0.3278688524590164
S&P 500,1,WPSID62,0.007196708451204804,0.0012554501969797016,0.0,0.32786885245901637
S&P 500,1,HOUST,0.026653805669039382,0.0,0.0,0.32513661202185795
S&P 500,1,PERMITMW,0.025751959911095475,0.0,0.0,0.319672131147541
S&P 500,1,IPFPNSS,0.025339204036957313,0.0,0.0,0.31693989071038253
S&P 500,1,IPFINAL,0.02372538146569215,0.0,0.0,0.3087431693989071
S&P 500,1,HWI,0.023246619852357094,0.0,0.0,0.30327868852459017
S&P 500,1,CES0600000008,0.020364684576479816,0.0,0.0,0.2978142076502733
S&P 500,1,WPSID61,0.019991523589037843,0.0,0.0,0.2950819672131148
S&P 500,1,INDPRO,0.017742631751297512,0.0,0.0,0.29234972677595633
S&P 500,1,CLAIMSx,0.015126347663470001,0.0,0.0,0.2868852459016394
S&P 500,1,W875RX1,0.014147971358667447,0.0,0.0,0.27868852459016397
S&P 500,1,HWIURATIO,0.012217487445118334,0.0,0.0,0.27049180327868855
S&P 500,1,PERMITS,0.012177225519452337,0.0,0.0,0.2677595628415301
S&P 500,1,CES3000000008,0.010145808423462644,0.0,0.0,0.26229508196721313
S&P 500,1,HOUSTS,0.009435773446658921,0.0,0.0,0.2540983606557377
S&P 500,1,IPFUELS,0.00942329953253386,0.0,0.0,0.25136612021857924
S&P 500,1,AWOTMAN,0.008999506478869367,0.0,0.0,0.24590163934426232
S&P 500,1,PERMIT,0.004915286514760478,0.0,0.0,0.23497267759562845
S&P 500,1,DSERRG3M086SBEA,0.0029512432599295424,0.0,0.0,0.22677595628415304
S&P 500,1,PERMITW,0.0015354122065185565,0.0,0.0,0.2213114754098361
S&P 500,1,IPDCONGD,0.0011894592317327707,0.0,0.0,0.21857923497267762
S&P 500,3,BAAFFM,0.0989546354987323,0.1074576620650225,0.41025641025641024,0.9480874316939891
S&P 500,3,TB3SMFFM,0.14763303980606512,0.05551607158113647,0.1794871794871795,0.9426229508196721
S&P 500,3,T1YFFM,0.11644272144997149,0.1177207526698667,0.10256410256410256,0.9330601092896176
S&P 500,3,USWTRADE,0.09504206693945763,0.0682196216696136,0.38461538461538464,0.9234972677595629
S&P 500,3,AAA,0.13352587462019574,0.051266464963668046,0.3076923076923077,0.9221311475409837
S&P 500,3,GS5,0.13166694890848027,0.05087342269889872,0.05128205128205128,0.8879781420765026
S&P 500,3,FEDFUNDS,0.13907911748205476,0.024725324402538718,0.358974358974359,0.8674863387978142
S&P 500,3,MANEMP,0.09015769034357787,0.0481199773219636,0.3333333333333333,0.8633879781420765
S&P 500,3,GS1,0.13478952679432094,0.031460704831795194,0.07692307692307693,0.8620218579234972
S&P 500,3,BUSINVx,0.12879161386824395,0.03208545061491286,0.02564102564102564,0.8415300546448088
S&P 500,3,VIXCLSx,0.05482602715911551,0.06656036019914913,0.07692307692307693,0.8292349726775957
S&P 500,3,CE16OV,0.07097524980248912,0.04113843945580031,0.02564102564102564,0.7950819672131147
S&P 500,3,TB6MS,0.1282531352665925,0.07058638073949286,0.0,0.7677595628415301
S&P 500,3,TB6SMFFM,0.12992544814224943,0.05218110020658173,0.0,0.7431693989071039
S&P 500,3,HWI,0.03695662993708343,0.028295418126118577,0.3076923076923077,0.7363387978142076
S&P 500,3,AMDMUOx,0.11603720911137393,0.05587210876200954,0.0,0.7349726775956285
S&P 500,3,USTRADE,0.05416673828062283,0.023595874376651338,0.10256410256410256,0.7281420765027322
S&P 500,3,AAAFFM,0.08495338641572255,0.07501890229722807,0.0,0.726775956284153
S&P 500,3,T5YFFM,0.07770669944580579,0.07286010810702193,0.0,0.7185792349726777
S&P 500,3,BAA,0.1527750052425886,0.030085354346531368,0.0,0.7076502732240438
S&P 500,3,HOUSTNE,0.09673463981008182,0.05010695502665108,0.0,0.6967213114754099
S&P 500,3,USGOOD,0.08013774856826629,0.05211868805547848,0.0,0.685792349726776
S&P 500,3,T10YFFM,0.08743584866959535,0.04408231880381219,0.0,0.6721311475409837
S&P 500,3,PERMITNE,0.06965792372412995,0.04269467246369851,0.0,0.6502732240437159
S&P 500,3,S&P PE ratio,0.10141933952027438,0.0,0.05128205128205128,0.6393442622950819
S&P 500,3,EXUSUKx,0.05297726773819733,0.051804084010034224,0.0,0.6366120218579234
S&P 500,3,COMPAPFFx,0.06904244810001034,0.0,0.358974358974359,0.6297814207650273
S&P 500,3,AWHMAN,0.029917019501528842,0.06940185914137054,0.0,0.6202185792349727
S&P 500,3,HOUSTW,0.045394353087737926,0.050228815271005534,0.0,0.6202185792349727
S&P 500,3,HOUSTS,0.033448732663704545,0.05432754799691075,0.0,0.6147540983606558
S&P 500,3,USTPU,0.06570140756866961,0.0,0.2564102564102564,0.6092896174863388
S&P 500,3,GS10,0.12440380322299696,0.007922965084745215,0.0,0.5983606557377049
S&P 500,3,UNRATE,0.0443719836983929,0.03632242496738991,0.0,0.592896174863388
S&P 500,3,TB3MS,0.11142027407378274,0.011029663443800075,0.0,0.592896174863388
S&P 500,3,CP3Mx,0.13297951510926606,0.001360400143066709,0.0,0.5846994535519126
S&P 500,3,SRVPRD,0.06626583875495082,0.022878472618511392,0.0,0.5819672131147541
S&P 500,3,DMANEMP,0.09320655905723224,0.008170293333486622,0.0,0.5737704918032787
S&P 500,3,CPIAUCSL,0.03249708039828768,0.036743437205235985,0.0,0.5737704918032787
S&P 500,3,CPIAPPSL,0.046641985831232434,0.027862050141937544,0.0,0.5710382513661202
S&P 500,3,NDMANEMP,0.06842522127914674,0.013741741107125005,0.0,0.5546448087431695
S&P 500,3,PERMIT,0.03036028990507003,0.034222216660519944,0.0,0.5546448087431695
S&P 500,3,IPBUSEQ,0.03393581808584768,0.0,0.15384615384615385,0.5491803278688524
S&P 500,3,IPFUELS,0.04023328057817784,0.0,0.05128205128205128,0.546448087431694
S&P 500,3,HWIURATIO,0.05004932702818386,0.02102968447726683,0.0,0.5409836065573771
S&P 500,3,PAYEMS,0.07507540263011835,0.004975610307198064,0.0,0.5382513661202185
S&P 500,3,CPIULFSL,0.0320155940164943,0.027505470204771676,0.0,0.5355191256830601
S&P 500,3,CUSR0000SAD,0.016284380561463377,0.06723934855685432,0.0,0.5327868852459017
S&P 500,3,PCEPI,0.03726016634040031,0.0,0.02564102564102564,0.5327868852459017
S&P 500,3,OILPRICEx,0.02667920797791103,0.030108695592509616,0.0,0.5273224043715846
S&P 500,3,PERMITMW,0.06360814868269586,0.005838920829103866,0.0,0.5245901639344263
S&P 500,3,M2REAL,0.13521789147410204,0.0,0.0,0.5245901639344263
S&P 500,3,IPFINAL,0.0400057515144266,0.017790555786794116,0.0,0.5136612021857924
S&P 500,3,IPFPNSS,0.041099294198302085,0.011863169155617914,0.0,0.5081967213114754
S&P 500,3,UEMPMEAN,0.019621775880635312,0.036335431097089366,0.0,0.5054644808743171
S&P 500,3,S&P div yield,0.12662794380573356,0.0,0.0,0.5027322404371585
S&P 500,3,S&P 500,0.11934862127011037,0.0,0.0,0.4972677595628416
S&P 500,3,CUSR0000SAS,0.03134360372569458,0.017974130050550485,0.0,0.4945355191256831
S&P 500,3,USFIRE,0.0532627481508687,0.0035527356267386345,0.0,0.4918032786885247
S&P 500,3,RPI,0.02887866323170551,0.020269871190079947,0.0,0.4836065573770492
S&P 500,3,USGOVT,0.09508980510396192,0.0,0.0,0.4781420765027322
S&P 500,3,CES0600000007,0.005814326013741774,0.058245330433942755,0.0,0.4754098360655738
S&P 500,3,ISRATIOx,0.01720680770722116,0.03182514102593981,0.0,0.4726775956284153
S&P 500,3,CLAIMSx,0.020437651031582328,0.025136179296457062,0.0,0.47267759562841527
S&P 500,3,CES1021000001,0.09193600193673106,0.0,0.0,0.46994535519125685
S&P 500,3,CLF16OV,0.08642462078579675,0.0,0.0,0.46174863387978143
S&P 500,3,UEMPLT5,0.00440604596406971,0.05265342535901851,0.0,0.45628415300546443
S&P 500,3,PERMITS,0.0022170705185715323,0.05588171723092206,0.0,0.4480874316939891
S&P 500,3,CPIMEDSL,0.017678425558566996,0.022853474460500234,0.0,0.43989071038251365
S&P 500,3,CES0600000008,0.013194070037144507,0.027945370941563574,0.0,0.43169398907103823
S&P 500,3,HOUSTMW,0.061997609360095844,0.0,0.0,0.42896174863387976
S&P 500,3,EXCAUSx,0.060053992883534864,0.0,0.0,0.42622950819672134
S&P 500,3,HOUST,0.05755226650526924,0.0,0.0,0.4234972677595629
S&P 500,3,TOTRESNS,0.056727724477137864,0.0,0.0,0.42076502732240434
S&P 500,3,CUMFNS,0.016701410670830457,0.022034555670218836,0.0,0.41803278688524587
S&P 500,3,CES2000000008,0.003115962224748174,0.0458597529330782,0.0,0.41803278688524587
S&P 500,3,M2SL,0.011781342274289877,0.025224252181246243,0.0,0.41256830601092903
S&P 500,3,CONSPI,0.012660950844260924,0.024725240401417103,0.0,0.40983606557377045
S&P 500,3,CMRMTSPLx,0.013673066808816116,0.022081327391840322,0.0,0.407103825136612
S&P 500,3,INDPRO,0.024096181789259534,0.0018834732080312833,0.0,0.407103825136612
S&P 500,3,PERMITW,0.017505209613792618,0.011532968296967816,0.0,0.40163934426229514
S&P 500,3,M1SL,0.021702116517934945,0.002202568113697012,0.0,0.39344262295081966
S&P 500,3,DPCERA3M086SBEA,0.003023187116170084,0.03201756932359556,0.0,0.39071038251366125
S&P 500,3,WPSFD49502,0.004756629992947133,0.026133186253312513,0.0,0.3852459016393442
S&P 500,3,IPNMAT,0.03682540713674735,0.0,0.0,0.3825136612021858
S&P 500,3,IPB51222S,0.015443554852249394,0.01179899023260278,0.0,0.37978142076502736
S&P 500,3,WPSID62,0.016970408883092286,0.004122039805968036,0.0,0.36885245901639346
S&P 500,3,IPDMAT,0.018195449341135282,0.00038062483964740323,0.0,0.366120218579235
S&P 500,3,UEMP5TO14,0.03092184509632803,0.0,0.0,0.366120218579235
S&P 500,3,CUSR0000SAC,0.009127408672492048,0.01775131067777913,0.0,0.360655737704918
S&P 500,3,UEMP15OV,0.0294922671497523,0.0,0.0,0.35792349726775957
S&P 500,3,WPSID61,0.0066756250674639295,0.018403915935591098,0.0,0.35792349726775957
S&P 500,3,DDURRG3M086SBEA,0.02923386315116914,0.0,0.0,0.3551912568306011
S&P 500,3,DSERRG3M086SBEA,0.026578917465754612,0.0,0.0,0.3469945355191257
S&P 500,3,CUSR0000SA0L5,0.025251611744543427,0.0,0.0,0.3442622950819672
S&P 500,3,CES3000000008,0.009645589018558562,0.006407717007582914,0.0,0.3442622950819672
S&P 500,3,IPNCONGD,0.024695801973958133,0.0,0.0,0.3415300546448088
S&P 500,3,IPCONGD,0.02409674040362485,0.0,0.0,0.33879781420765026
S&P 500,3,IPMAT,0.004188915775935351,0.016311799137004535,0.0,0.3360655737704918
S&P 500,3,UEMP15T26,0.02359373730497464,0.0,0.0,0.3333333333333333
S&P 500,3,NONREVSL,0.02358227930815579,0.0,0.0,0.33060109289617484
S&P 500,3,DNDGRG3M086SBEA,0.01341708378066238,0.0004547430995676116,0.0,0.33060109289617484
S&P 500,3,USCONS,0.023436305314086983,0.0,0.0,0.32786885245901637
S&P 500,3,DTCTHFNM,0.02299899295889876,0.0,0.0,0.3251366120218579
S&P 500,3,PPICMM,0.022304884689486472,0.0,0.0,0.3224043715846994
S&P 500,3,BUSLOANS,0.0072970758670423035,0.004923039371330873,0.0,0.31693989071038253
S&P 500,3,INVEST,0.02010197448953635,0.0,0.0,0.31420765027322406
S&P 500,3,UEMP27OV,0.019765317261124408,0.0,0.0,0.3114754098360656
S&P 500,3,AWOTMAN,0.004058924620421955,0.005181821332996606,0.0,0.30601092896174864
S&P 500,3,EXJPUSx,0.018897939896607083,0.0,0.0,0.30601092896174864
S&P 500,3,IPMANSICS,0.01801603648512062,0.0,0.0,0.3005464480874317
S&P 500,3,DTCOLNVHFNM,0.01740420197027086,0.0,0.0,0.2923497267759563
S&P 500,3,W875RX1,0.016772929913569393,0.0,0.0,0.28415300546448086
S&P 500,3,EXSZUSx,0.015695235682888692,0.0,0.0,0.2759562841530055
S&P 500,3,WPSFD49207,0.00021405372536477318,0.002751774344607494,0.0,0.2759562841530055
S&P 500,3,NONBORRES,0.015623056725863541,0.0,0.0,0.273224043715847
S&P 500,3,IPDCONGD,0.012096420168759682,0.0,0.0,0.2568306010928962
S&P 500,3,UMCSENTx,0.010025099800850654,0.0,0.0,0.25136612021857924
S&P 500,3,CUSR0000SA0L2,0.009640043369508194,0.0,0.0,0.24590163934426232
S&P 500,3,BOGMBASE,0.009557648560450561,0.0,0.0,0.24316939890710385
S&P 500,3,REALLN,0.008357306887207618,0.0,0.0,0.2377049180327869
S&P 500,3,CPITRNSL,0.007370339785861077,0.0,0.0,0.23497267759562843
S&P 500,3,RETAILx,0.0037775160695482242,0.0,0.0,0.21311475409836067
S&P 500,3,AMDMNOx,0.0033444367368970127,0.0,0.0,0.2103825136612022
S&P 500,6,T1YFFM,0.1285168555190514,0.10313778973765286,0.23076923076923078,0.9275956284153004
S&P 500,6,AAA,0.1833759937495251,0.05360806126798767,0.41025641025641024,0.9098360655737704
S&P 500,6,MANEMP,0.11696309390832813,0.08049781339710416,0.4358974358974359,0.907103825136612
S&P 500,6,AMDMUOx,0.18090428813423276,0.0472557424637432,0.5897435897435898,0.8934426229508197
S&P 500,6,BAAFFM,0.11065851773318124,0.0737125355353152,0.38461538461538464,0.883879781420765
S&P 500,6,BUSINVx,0.17776903362477228,0.05095421636065112,0.1794871794871795,0.8633879781420765
S&P 500,6,HOUSTMW,0.11063318863310084,0.06192755741706346,0.3076923076923077,0.8510928961748633
S&P 500,6,COMPAPFFx,0.07984595039576578,0.07238369247371912,0.38461538461538464,0.8456284153005464
S&P 500,6,GS1,0.17283437081437864,0.043426018033515756,0.05128205128205128,0.8360655737704917
S&P 500,6,VIXCLSx,0.08243493628885143,0.07189285067379103,0.23076923076923078,0.8292349726775955
S&P 500,6,HOUSTNE,0.1341452166891997,0.04091608476380948,0.02564102564102564,0.8073770491803279
S&P 500,6,USWTRADE,0.10125690745822971,0.040612316642939295,0.28205128205128205,0.7896174863387978
S&P 500,6,USTPU,0.058594380580488124,0.06288382467088738,0.3076923076923077,0.7882513661202187
S&P 500,6,NDMANEMP,0.08704825884240154,0.03527371326884454,0.1282051282051282,0.7513661202185792
S&P 500,6,S&P PE ratio,0.09538010009871718,0.03638036884982787,0.02564102564102564,0.75
S&P 500,6,TB6SMFFM,0.12683885471616546,0.08879126622614253,0.0,0.7418032786885246
S&P 500,6,PERMITNE,0.12698443005799132,0.0833973730912434,0.0,0.7390710382513661
S&P 500,6,USGOOD,0.10117208655965196,0.12156811726684902,0.0,0.7363387978142076
S&P 500,6,AWHMAN,0.04122351616233737,0.05894396093765142,0.05128205128205128,0.73224043715847
S&P 500,6,DMANEMP,0.12160504013215627,0.08302129730459162,0.0,0.7281420765027322
S&P 500,6,TB3MS,0.12420155862405804,0.07460080724796025,0.0,0.7226775956284154
S&P 500,6,GS5,0.1911483247973257,0.0,0.5384615384615384,0.7172131147540983
S&P 500,6,PERMITMW,0.10524375570238992,0.07486429160974817,0.0,0.7062841530054644
S&P 500,6,HOUSTS,0.0769515158710916,0.1134287778995704,0.0,0.703551912568306
S&P 500,6,T5YFFM,0.07863719483561882,0.09192487096700486,0.0,0.6953551912568305
S&P 500,6,PERMIT,0.0774496023489075,0.08902386467591716,0.0,0.6871584699453552
S&P 500,6,PAYEMS,0.07262464156974127,0.0915281750419612,0.0,0.6816939890710382
S&P 500,6,TB6MS,0.14674201477090526,0.04357221982631998,0.0,0.6816939890710382
S&P 500,6,HOUST,0.09867321831879355,0.06352972924791267,0.0,0.6734972677595629
S&P 500,6,BAA,0.18246275960108566,0.0,0.05128205128205128,0.6734972677595629
S&P 500,6,AAAFFM,0.08601327190361162,0.06569332961273933,0.0,0.6653005464480874
S&P 500,6,TB3SMFFM,0.13771024139259969,0.03525907744699941,0.0,0.6489071038251367
S&P 500,6,PERMITS,0.03935178330509929,0.1019051502318411,0.0,0.6325136612021858
S&P 500,6,HWI,0.025940564522430716,0.028666510724970617,0.2564102564102564,0.6256830601092896
S&P 500,6,UEMP15OV,0.06097801411086714,0.06246320203576472,0.0,0.6215846994535519
S&P 500,6,CES1021000001,0.11847408145464247,0.03482048418772443,0.0,0.6215846994535519
S&P 500,6,FEDFUNDS,0.13053585862782274,0.020758216939882335,0.0,0.610655737704918
S&P 500,6,UEMP27OV,0.06089952594859341,0.054119447296635315,0.0,0.6079234972677595
S&P 500,6,HOUSTW,0.05728806926620468,0.06243097285393695,0.0,0.6051912568306012
S&P 500,6,CP3Mx,0.14987804015400744,0.011333120691456866,0.0,0.6051912568306012
S&P 500,6,CE16OV,0.059876956026637604,0.052391241501660524,0.0,0.5915300546448088
S&P 500,6,PERMITW,0.049760775977938924,0.05242165963309331,0.0,0.5778688524590164
S&P 500,6,SRVPRD,0.05607914622457272,0.04383264741101334,0.0,0.569672131147541
S&P 500,6,T10YFFM,0.08758918155098466,0.026404877972703744,0.0,0.569672131147541
S&P 500,6,M2REAL,0.13712046053822793,0.001977894363721422,0.0,0.564207650273224
S&P 500,6,CES0600000007,0.019549132420398078,0.09596271369546994,0.0,0.5614754098360656
S&P 500,6,IPMAT,0.029407075632554815,0.06869614978896799,0.0,0.5587431693989071
S&P 500,6,USTRADE,0.04041650000340875,0.0433060533737919,0.0,0.5396174863387979
S&P 500,6,IPB51222S,0.04006744942863089,0.042500262845381886,0.0,0.5341530054644809
S&P 500,6,IPBUSEQ,0.012418056208157432,0.10393968591754765,0.0,0.5286885245901639
S&P 500,6,EXSZUSx,0.055110159493684,0.029576143914447073,0.0,0.523224043715847
S&P 500,6,GS10,0.1753193975926136,0.0,0.0,0.5136612021857924
S&P 500,6,PPICMM,0.01466643278952099,0.07446192408833374,0.0,0.5013661202185792
S&P 500,6,UNRATE,0.05421270303903415,0.017174227886624926,0.0,0.49863387978142076
S&P 500,6,USFIRE,0.06956971664414362,0.009793266704102077,0.0,0.49590163934426235
S&P 500,6,EXJPUSx,0.07647245264974604,0.005693579999378695,0.0,0.49590163934426235
S&P 500,6,CLF16OV,0.0459052385451462,0.013283692655970292,0.0,0.48224043715846987
S&P 500,6,CUSR0000SAS,0.02499508593384224,0.04007242459315519,0.0,0.48224043715846987
S&P 500,6,S&P div yield,0.11248364709889039,0.0,0.0,0.4726775956284153
S&P 500,6,CPIMEDSL,0.0315131115382382,0.026407882242392766,0.0,0.47131147540983603
S&P 500,6,EXCAUSx,0.06036320698853981,0.0022670649870355497,0.0,0.46857923497267756
S&P 500,6,W875RX1,0.004171975159008656,0.08374157306955743,0.0,0.4658469945355191
S&P 500,6,REALLN,0.030306233254646667,0.02825117440838998,0.0,0.4658469945355191
S&P 500,6,CUSR0000SA0L5,0.01482499909792366,0.05289967851348054,0.0,0.4658469945355191
S&P 500,6,IPDCONGD,0.01555595114090744,0.051191186252708576,0.0,0.46311475409836067
S&P 500,6,IPNCONGD,0.03376933324310695,0.01652389266656007,0.0,0.46311475409836067
S&P 500,6,CLAIMSx,0.04072502465534573,0.010488727462658609,0.0,0.46311475409836067
S&P 500,6,S&P 500,0.10464605954039102,0.0,0.0,0.46174863387978143
S&P 500,6,AMDMNOx,0.022157001398446095,0.03338047213352224,0.0,0.4521857923497268
S&P 500,6,USCONS,0.028827902593538835,0.022785012317444675,0.0,0.44945355191256836
S&P 500,6,PCEPI,0.014315366225050646,0.05088186271263728,0.0,0.44672131147540983
S&P 500,6,IPFINAL,0.0333827658823604,0.01121847800183895,0.0,0.4439890710382513
S&P 500,6,INDPRO,0.035155040495562166,0.009984751549465543,0.0,0.4412568306010929
S&P 500,6,TOTRESNS,0.08586353448573929,0.0,0.0,0.43989071038251365
S&P 500,6,IPFPNSS,0.03831019489666901,0.0066971197043379505,0.0,0.43852459016393447
S&P 500,6,IPDMAT,0.042894755921345167,0.0005645634995743443,0.0,0.4330601092896175
S&P 500,6,HWIURATIO,0.07040723784552003,0.0,0.0,0.41803278688524587
S&P 500,6,USGOVT,0.06836234424362281,0.0,0.0,0.41256830601092903
S&P 500,6,RETAILx,0.013906573900796507,0.035706598002986034,0.0,0.41120218579234974
S&P 500,6,CONSPI,0.020961993830478653,0.013394238239256229,0.0,0.41120218579234974
S&P 500,6,EXUSUKx,0.06595812410765803,0.0,0.0,0.40983606557377045
S&P 500,6,CPIULFSL,0.020926440413252072,0.010303372133614985,0.0,0.389344262295082
S&P 500,6,WPSID61,0.01033597183478734,0.031862330902189484,0.0,0.3784153005464481
S&P 500,6,DNDGRG3M086SBEA,0.011095398608774355,0.028782236812511908,0.0,0.37841530054644806
S&P 500,6,UEMPMEAN,0.003722994904280361,0.040756480475444334,0.0,0.3729508196721311
S&P 500,6,UEMP15T26,0.034342290304655285,0.0,0.0,0.3551912568306011
S&P 500,6,CPIAUCSL,0.01945336591508673,0.0019187181053186286,0.0,0.3538251366120219
S&P 500,6,CMRMTSPLx,0.010555482016400119,0.013968129639766236,0.0,0.3510928961748634
S&P 500,6,M2SL,0.03139618111543011,0.0,0.0,0.3442622950819672
S&P 500,6,IPCONGD,0.030976803321637405,0.0,0.0,0.3415300546448088
S&P 500,6,UEMP5TO14,0.030263157309445708,0.0,0.0,0.3360655737704918
S&P 500,6,IPMANSICS,0.02488854860530957,0.0,0.0,0.3224043715846994
S&P 500,6,DDURRG3M086SBEA,0.02308012253242866,0.0,0.0,0.31967213114754095
S&P 500,6,IPFUELS,0.02287861130443722,0.0,0.0,0.3169398907103825
S&P 500,6,CUSR0000SAC,0.0070140512932883965,0.010347377934210478,0.0,0.3155737704918033
S&P 500,6,INVEST,0.022330769226977826,0.0,0.0,0.314207650273224
S&P 500,6,RPI,0.0210412341668662,0.0,0.0,0.3087431693989071
S&P 500,6,CES2000000008,0.003013308512156963,0.012773456605917666,0.0,0.3046448087431694
